index,LOCATION,INDICATOR,SUBJECT,TIME,Value,LOCATION_encoded,INDICATOR_encoded,SUBJECT_encoded,Cluster
861,ISL,PISAREAD,GIRL,2006,509.0,22,1,1,1
862,ISL,PISAREAD,GIRL,2009,522.0,22,1,1,1
863,ISL,PISAREAD,GIRL,2012,508.39,22,1,1,1
864,ISL,PISAREAD,GIRL,2015,502.0,22,1,1,1
865,ISL,PISAREAD,GIRL,2018,494.0,22,1,1,1
866,IRL,PISAREAD,BOY,2000,513.0,21,1,0,1
867,IRL,PISAREAD,BOY,2003,501.0,21,1,0,1
868,IRL,PISAREAD,BOY,2006,500.0,21,1,0,1
869,IRL,PISAREAD,BOY,2009,476.0,21,1,0,1
870,IRL,PISAREAD,BOY,2012,509.153,21,1,0,1
871,IRL,PISAREAD,BOY,2015,515.0,21,1,0,1
872,IRL,PISAREAD,BOY,2018,506.0,21,1,0,1
873,IRL,PISAREAD,GIRL,2000,542.0,21,1,1,1
874,IRL,PISAREAD,GIRL,2003,530.0,21,1,1,1
875,IRL,PISAREAD,GIRL,2006,534.0,21,1,1,1
876,IRL,PISAREAD,GIRL,2009,515.0,21,1,1,1
877,IRL,PISAREAD,GIRL,2012,537.669,21,1,1,1
878,IRL,PISAREAD,GIRL,2015,527.0,21,1,1,1
879,IRL,PISAREAD,GIRL,2018,530.0,21,1,1,1
880,ITA,PISAREAD,BOY,2000,469.0,24,1,0,1
881,ITA,PISAREAD,BOY,2003,455.0,24,1,0,2
882,ITA,PISAREAD,BOY,2006,448.0,24,1,0,2
883,ITA,PISAREAD,BOY,2009,464.0,24,1,0,1
884,ITA,PISAREAD,BOY,2012,470.938,24,1,0,1
885,ITA,PISAREAD,BOY,2015,477.0,24,1,0,1
886,ITA,PISAREAD,BOY,2018,464.0,24,1,0,1
887,ITA,PISAREAD,GIRL,2000,507.0,24,1,1,1
888,ITA,PISAREAD,GIRL,2003,495.0,24,1,1,1
889,ITA,PISAREAD,GIRL,2006,489.0,24,1,1,1
890,ITA,PISAREAD,GIRL,2009,510.0,24,1,1,1
891,ITA,PISAREAD,GIRL,2012,509.945,24,1,1,1
892,ITA,PISAREAD,GIRL,2015,493.0,24,1,1,1
893,ITA,PISAREAD,GIRL,2018,489.0,24,1,1,1
894,JPN,PISAREAD,BOY,2000,507.0,25,1,0,1
895,JPN,PISAREAD,BOY,2003,487.0,25,1,0,1
896,JPN,PISAREAD,BOY,2006,483.0,25,1,0,1
897,JPN,PISAREAD,BOY,2009,501.0,25,1,0,1
898,JPN,PISAREAD,BOY,2012,526.618,25,1,0,1
899,JPN,PISAREAD,BOY,2015,509.0,25,1,0,1
900,JPN,PISAREAD,BOY,2018,493.0,25,1,0,1
901,JPN,PISAREAD,GIRL,2000,537.0,25,1,1,1
902,JPN,PISAREAD,GIRL,2003,509.0,25,1,1,1
903,JPN,PISAREAD,GIRL,2006,513.0,25,1,1,1
904,JPN,PISAREAD,GIRL,2009,540.0,25,1,1,1
905,JPN,PISAREAD,GIRL,2012,550.724,25,1,1,1
906,JPN,PISAREAD,GIRL,2015,523.0,25,1,1,1
907,JPN,PISAREAD,GIRL,2018,514.0,25,1,1,1
908,KOR,PISAREAD,BOY,2000,519.0,26,1,0,1
909,KOR,PISAREAD,BOY,2003,525.0,26,1,0,1
910,KOR,PISAREAD,BOY,2006,539.0,26,1,0,1
911,KOR,PISAREAD,BOY,2009,523.0,26,1,0,1
912,KOR,PISAREAD,BOY,2012,524.965,26,1,0,1
913,KOR,PISAREAD,BOY,2015,498.0,26,1,0,1
914,KOR,PISAREAD,BOY,2018,503.0,26,1,0,1
915,KOR,PISAREAD,GIRL,2000,533.0,26,1,1,1
916,KOR,PISAREAD,GIRL,2003,547.0,26,1,1,1
917,KOR,PISAREAD,GIRL,2006,574.0,26,1,1,1
918,KOR,PISAREAD,GIRL,2009,558.0,26,1,1,1
919,KOR,PISAREAD,GIRL,2012,548.207,26,1,1,1
920,KOR,PISAREAD,GIRL,2015,539.0,26,1,1,1
921,KOR,PISAREAD,GIRL,2018,526.0,26,1,1,1
922,LUX,PISAREAD,BOY,2000,429.0,28,1,0,2
923,LUX,PISAREAD,BOY,2003,463.0,28,1,0,1
924,LUX,PISAREAD,BOY,2006,464.0,28,1,0,1
925,LUX,PISAREAD,BOY,2009,453.0,28,1,0,2
926,LUX,PISAREAD,BOY,2012,473.046,28,1,0,1
927,LUX,PISAREAD,BOY,2015,471.0,28,1,0,1
928,LUX,PISAREAD,BOY,2018,456.0,28,1,0,2
929,LUX,PISAREAD,GIRL,2000,456.0,28,1,1,2
930,LUX,PISAREAD,GIRL,2003,496.0,28,1,1,1
931,LUX,PISAREAD,GIRL,2006,495.0,28,1,1,1
932,LUX,PISAREAD,GIRL,2009,492.0,28,1,1,1
933,LUX,PISAREAD,GIRL,2012,503.024,28,1,1,1
934,LUX,PISAREAD,GIRL,2015,492.0,28,1,1,1
935,LUX,PISAREAD,GIRL,2018,485.0,28,1,1,1
936,MEX,PISAREAD,BOY,2000,411.0,31,1,0,2
937,MEX,PISAREAD,BOY,2003,389.0,31,1,0,2
938,MEX,PISAREAD,BOY,2006,393.0,31,1,0,2
939,MEX,PISAREAD,BOY,2009,413.0,31,1,0,2
940,MEX,PISAREAD,BOY,2012,411.365,31,1,0,2
941,MEX,PISAREAD,BOY,2015,416.0,31,1,0,2
942,MEX,PISAREAD,BOY,2018,415.0,31,1,0,2
943,MEX,PISAREAD,GIRL,2000,432.0,31,1,1,2
944,MEX,PISAREAD,GIRL,2003,410.0,31,1,1,2
945,MEX,PISAREAD,GIRL,2006,427.0,31,1,1,2
946,MEX,PISAREAD,GIRL,2009,438.0,31,1,1,2
947,MEX,PISAREAD,GIRL,2012,435.272,31,1,1,2
948,MEX,PISAREAD,GIRL,2015,431.0,31,1,1,2
949,MEX,PISAREAD,GIRL,2018,426.0,31,1,1,2
950,NLD,PISAREAD,BOY,2003,503.0,32,1,0,1
951,NLD,PISAREAD,BOY,2006,495.0,32,1,0,1
952,NLD,PISAREAD,BOY,2009,496.0,32,1,0,1
953,NLD,PISAREAD,BOY,2012,498.317,32,1,0,1
954,NLD,PISAREAD,BOY,2015,491.0,32,1,0,1
955,NLD,PISAREAD,BOY,2018,470.0,32,1,0,1
956,NLD,PISAREAD,GIRL,2003,524.0,32,1,1,1
957,NLD,PISAREAD,GIRL,2006,519.0,32,1,1,1
958,NLD,PISAREAD,GIRL,2009,521.0,32,1,1,1
959,NLD,PISAREAD,GIRL,2012,524.761,32,1,1,1
960,NLD,PISAREAD,GIRL,2015,515.0,32,1,1,1
961,NLD,PISAREAD,GIRL,2018,499.0,32,1,1,1
962,NZL,PISAREAD,BOY,2000,507.0,34,1,0,1
963,NZL,PISAREAD,BOY,2003,508.0,34,1,0,1
964,NZL,PISAREAD,BOY,2006,502.0,34,1,0,1
965,NZL,PISAREAD,BOY,2009,499.0,34,1,0,1
966,NZL,PISAREAD,BOY,2012,495.365,34,1,0,1
967,NZL,PISAREAD,BOY,2015,493.0,34,1,0,1
968,NZL,PISAREAD,BOY,2018,491.0,34,1,0,1
969,NZL,PISAREAD,GIRL,2000,553.0,34,1,1,1
970,NZL,PISAREAD,GIRL,2003,535.0,34,1,1,1
971,NZL,PISAREAD,GIRL,2006,539.0,34,1,1,1
972,NZL,PISAREAD,GIRL,2009,544.0,34,1,1,1
973,NZL,PISAREAD,GIRL,2012,529.765,34,1,1,1
974,NZL,PISAREAD,GIRL,2015,526.0,34,1,1,1
975,NZL,PISAREAD,GIRL,2018,520.0,34,1,1,1
976,NOR,PISAREAD,BOY,2000,486.0,33,1,0,1
977,NOR,PISAREAD,BOY,2003,475.0,33,1,0,1
978,NOR,PISAREAD,BOY,2006,462.0,33,1,0,1
979,NOR,PISAREAD,BOY,2009,480.0,33,1,0,1
980,NOR,PISAREAD,BOY,2012,481.284,33,1,0,1
981,NOR,PISAREAD,BOY,2015,494.0,33,1,0,1
982,NOR,PISAREAD,BOY,2018,476.0,33,1,0,1
983,NOR,PISAREAD,GIRL,2000,529.0,33,1,1,1
984,NOR,PISAREAD,GIRL,2003,525.0,33,1,1,1
985,NOR,PISAREAD,GIRL,2006,508.0,33,1,1,1
986,NOR,PISAREAD,GIRL,2009,527.0,33,1,1,1
987,NOR,PISAREAD,GIRL,2012,527.771,33,1,1,1
988,NOR,PISAREAD,GIRL,2015,533.0,33,1,1,1
989,NOR,PISAREAD,GIRL,2018,523.0,33,1,1,1
990,POL,PISAREAD,BOY,2000,461.0,37,1,0,2
991,POL,PISAREAD,BOY,2003,477.0,37,1,0,1
992,POL,PISAREAD,BOY,2006,487.0,37,1,0,1
993,POL,PISAREAD,BOY,2009,476.0,37,1,0,1
994,POL,PISAREAD,BOY,2012,496.706,37,1,0,1
995,POL,PISAREAD,BOY,2015,491.0,37,1,0,1
996,POL,PISAREAD,BOY,2018,495.0,37,1,0,1
997,POL,PISAREAD,GIRL,2000,497.0,37,1,1,1
998,POL,PISAREAD,GIRL,2003,516.0,37,1,1,1
999,POL,PISAREAD,GIRL,2006,528.0,37,1,1,1
1000,POL,PISAREAD,GIRL,2009,525.0,37,1,1,1
1001,POL,PISAREAD,GIRL,2012,538.687,37,1,1,1
1002,POL,PISAREAD,GIRL,2015,521.0,37,1,1,1
1003,POL,PISAREAD,GIRL,2018,528.0,37,1,1,1
1004,PRT,PISAREAD,BOY,2000,458.0,38,1,0,2
1005,PRT,PISAREAD,BOY,2003,459.0,38,1,0,2
1006,PRT,PISAREAD,BOY,2006,455.0,38,1,0,2
1007,PRT,PISAREAD,BOY,2009,470.0,38,1,0,1
1008,PRT,PISAREAD,BOY,2012,468.39,38,1,0,1
1009,PRT,PISAREAD,BOY,2015,490.0,38,1,0,1
1010,PRT,PISAREAD,BOY,2018,480.0,38,1,0,1
1011,PRT,PISAREAD,GIRL,2000,482.0,38,1,1,1
1012,PRT,PISAREAD,GIRL,2003,495.0,38,1,1,1
1013,PRT,PISAREAD,GIRL,2006,488.0,38,1,1,1
1014,PRT,PISAREAD,GIRL,2009,508.0,38,1,1,1
1015,PRT,PISAREAD,GIRL,2012,507.562,38,1,1,1
1016,PRT,PISAREAD,GIRL,2015,507.0,38,1,1,1
1017,PRT,PISAREAD,GIRL,2018,504.0,38,1,1,1
1018,SVK,PISAREAD,BOY,2003,453.0,41,1,0,2
1019,SVK,PISAREAD,BOY,2006,446.0,41,1,0,2
1020,SVK,PISAREAD,BOY,2009,452.0,41,1,0,2
1021,SVK,PISAREAD,BOY,2012,444.081,41,1,0,2
1022,SVK,PISAREAD,BOY,2015,435.0,41,1,0,2
1023,SVK,PISAREAD,BOY,2018,441.0,41,1,0,2
1024,SVK,PISAREAD,GIRL,2003,486.0,41,1,1,1
1025,SVK,PISAREAD,GIRL,2006,488.0,41,1,1,1
1026,SVK,PISAREAD,GIRL,2009,503.0,41,1,1,1
1027,SVK,PISAREAD,GIRL,2012,483.303,41,1,1,1
1028,SVK,PISAREAD,GIRL,2015,471.0,41,1,1,1
1029,SVK,PISAREAD,GIRL,2018,475.0,41,1,1,1
1030,ESP,PISAREAD,BOY,2000,481.0,12,1,0,1
1031,ESP,PISAREAD,BOY,2003,461.0,12,1,0,2
1032,ESP,PISAREAD,BOY,2006,443.0,12,1,0,2
1033,ESP,PISAREAD,BOY,2009,467.0,12,1,0,1
1034,ESP,PISAREAD,BOY,2012,473.806,12,1,0,1
1035,ESP,PISAREAD,BOY,2015,485.0,12,1,0,1
1036,ESP,PISAREAD,GIRL,2000,505.0,12,1,1,1
1037,ESP,PISAREAD,GIRL,2003,500.0,12,1,1,1
1038,ESP,PISAREAD,GIRL,2006,479.0,12,1,1,1
1039,ESP,PISAREAD,GIRL,2009,496.0,12,1,1,1
1040,ESP,PISAREAD,GIRL,2012,502.511,12,1,1,1
1041,ESP,PISAREAD,GIRL,2015,506.0,12,1,1,1
1042,SWE,PISAREAD,BOY,2000,499.0,43,1,0,1
1043,SWE,PISAREAD,BOY,2003,496.0,43,1,0,1
1044,SWE,PISAREAD,BOY,2006,488.0,43,1,0,1
1045,SWE,PISAREAD,BOY,2009,475.0,43,1,0,1
1046,SWE,PISAREAD,BOY,2012,457.991,43,1,0,2
1047,SWE,PISAREAD,BOY,2015,481.0,43,1,0,1
1048,SWE,PISAREAD,BOY,2018,489.0,43,1,0,1
1049,SWE,PISAREAD,GIRL,2000,536.0,43,1,1,1
1050,SWE,PISAREAD,GIRL,2003,533.0,43,1,1,1
1051,SWE,PISAREAD,GIRL,2006,528.0,43,1,1,1
1052,SWE,PISAREAD,GIRL,2009,521.0,43,1,1,1
1053,SWE,PISAREAD,GIRL,2012,509.135,43,1,1,1
1054,SWE,PISAREAD,GIRL,2015,520.0,43,1,1,1
1055,SWE,PISAREAD,GIRL,2018,523.0,43,1,1,1
1056,CHE,PISAREAD,BOY,2000,480.0,5,1,0,1
1057,CHE,PISAREAD,BOY,2003,482.0,5,1,0,1
1058,CHE,PISAREAD,BOY,2006,484.0,5,1,0,1
1059,CHE,PISAREAD,BOY,2009,481.0,5,1,0,1
1060,CHE,PISAREAD,BOY,2012,491.074,5,1,0,1
1061,CHE,PISAREAD,BOY,2015,480.0,5,1,0,1
1062,CHE,PISAREAD,BOY,2018,469.0,5,1,0,1
1063,CHE,PISAREAD,GIRL,2000,510.0,5,1,1,1
1064,CHE,PISAREAD,GIRL,2003,517.0,5,1,1,1
1065,CHE,PISAREAD,GIRL,2006,515.0,5,1,1,1
1066,CHE,PISAREAD,GIRL,2009,520.0,5,1,1,1
1067,CHE,PISAREAD,GIRL,2012,527.064,5,1,1,1
1068,CHE,PISAREAD,GIRL,2015,505.0,5,1,1,1
1069,CHE,PISAREAD,GIRL,2018,500.0,5,1,1,1
1070,TUR,PISAREAD,BOY,2003,426.0,44,1,0,2
1071,TUR,PISAREAD,BOY,2006,427.0,44,1,0,2
1072,TUR,PISAREAD,BOY,2009,443.0,44,1,0,2
1073,TUR,PISAREAD,BOY,2012,452.843,44,1,0,2
1074,TUR,PISAREAD,BOY,2015,414.0,44,1,0,2
1075,TUR,PISAREAD,BOY,2018,453.0,44,1,0,2
1076,TUR,PISAREAD,GIRL,2003,459.0,44,1,1,2
1077,TUR,PISAREAD,GIRL,2006,471.0,44,1,1,1
1078,TUR,PISAREAD,GIRL,2009,486.0,44,1,1,1
1079,TUR,PISAREAD,GIRL,2012,498.64,44,1,1,1
1080,TUR,PISAREAD,GIRL,2015,442.0,44,1,1,2
1081,TUR,PISAREAD,GIRL,2018,478.0,44,1,1,1
1082,GBR,PISAREAD,BOY,2006,480.0,16,1,0,1
1083,GBR,PISAREAD,BOY,2009,481.0,16,1,0,1
1084,GBR,PISAREAD,BOY,2012,486.631,16,1,0,1
1085,GBR,PISAREAD,BOY,2015,487.0,16,1,0,1
1086,GBR,PISAREAD,BOY,2018,494.0,16,1,0,1
1087,GBR,PISAREAD,GIRL,2006,510.0,16,1,1,1
1088,GBR,PISAREAD,GIRL,2009,507.0,16,1,1,1
1089,GBR,PISAREAD,GIRL,2012,511.534,16,1,1,1
1090,GBR,PISAREAD,GIRL,2015,509.0,16,1,1,1
1091,GBR,PISAREAD,GIRL,2018,514.0,16,1,1,1
1092,USA,PISAREAD,BOY,2000,490.0,46,1,0,1
1093,USA,PISAREAD,BOY,2003,479.0,46,1,0,1
1094,USA,PISAREAD,BOY,2009,488.0,46,1,0,1
1095,USA,PISAREAD,BOY,2012,482.498,46,1,0,1
1096,USA,PISAREAD,BOY,2015,487.0,46,1,0,1
1097,USA,PISAREAD,BOY,2018,494.0,46,1,0,1
1098,USA,PISAREAD,GIRL,2000,518.0,46,1,1,1
1099,USA,PISAREAD,GIRL,2003,511.0,46,1,1,1
1100,USA,PISAREAD,GIRL,2009,513.0,46,1,1,1
1101,USA,PISAREAD,GIRL,2012,513.269,46,1,1,1
1102,USA,PISAREAD,GIRL,2015,507.0,46,1,1,1
1103,USA,PISAREAD,GIRL,2018,517.0,46,1,1,1
1104,BRA,PISAREAD,BOY,2000,388.0,3,1,0,2
1105,BRA,PISAREAD,BOY,2003,384.0,3,1,0,2
1106,BRA,PISAREAD,BOY,2006,376.0,3,1,0,2
1107,BRA,PISAREAD,BOY,2009,397.0,3,1,0,2
1108,BRA,PISAREAD,BOY,2012,394.184,3,1,0,2
1109,BRA,PISAREAD,BOY,2015,395.0,3,1,0,2
1110,BRA,PISAREAD,BOY,2018,400.0,3,1,0,2
1111,BRA,PISAREAD,GIRL,2000,404.0,3,1,1,2
1112,BRA,PISAREAD,GIRL,2003,419.0,3,1,1,2
1113,BRA,PISAREAD,GIRL,2006,408.0,3,1,1,2
1114,BRA,PISAREAD,GIRL,2009,425.0,3,1,1,2
1115,BRA,PISAREAD,GIRL,2012,424.734,3,1,1,2
1116,BRA,PISAREAD,GIRL,2015,419.0,3,1,1,2
1117,BRA,PISAREAD,GIRL,2018,426.0,3,1,1,2
1118,CHL,PISAREAD,BOY,2000,396.0,6,1,0,2
1119,CHL,PISAREAD,BOY,2006,434.0,6,1,0,2
1120,CHL,PISAREAD,BOY,2009,439.0,6,1,0,2
1121,CHL,PISAREAD,BOY,2012,429.696,6,1,0,2
1122,CHL,PISAREAD,BOY,2015,453.0,6,1,0,2
1123,CHL,PISAREAD,BOY,2018,442.0,6,1,0,2
1124,CHL,PISAREAD,GIRL,2000,421.0,6,1,1,2
1125,CHL,PISAREAD,GIRL,2006,451.0,6,1,1,2
1126,CHL,PISAREAD,GIRL,2009,461.0,6,1,1,2
1127,CHL,PISAREAD,GIRL,2012,452.371,6,1,1,2
1128,CHL,PISAREAD,GIRL,2015,465.0,6,1,1,1
1129,CHL,PISAREAD,GIRL,2018,462.0,6,1,1,2
1130,EST,PISAREAD,BOY,2006,478.0,13,1,0,1
1131,EST,PISAREAD,BOY,2009,480.0,13,1,0,1
1132,EST,PISAREAD,BOY,2012,494.319,13,1,0,1
1133,EST,PISAREAD,BOY,2015,505.0,13,1,0,1
1134,EST,PISAREAD,BOY,2018,508.0,13,1,0,1
1135,EST,PISAREAD,GIRL,2006,524.0,13,1,1,1
1136,EST,PISAREAD,GIRL,2009,524.0,13,1,1,1
1137,EST,PISAREAD,GIRL,2012,537.833,13,1,1,1
1138,EST,PISAREAD,GIRL,2015,533.0,13,1,1,1
1139,EST,PISAREAD,GIRL,2018,538.0,13,1,1,1
1140,IDN,PISAREAD,BOY,2000,360.0,20,1,0,2
1141,IDN,PISAREAD,BOY,2003,369.0,20,1,0,2
1142,IDN,PISAREAD,BOY,2006,384.0,20,1,0,2
1143,IDN,PISAREAD,BOY,2009,383.0,20,1,0,2
1144,IDN,PISAREAD,BOY,2012,382.254,20,1,0,2
1145,IDN,PISAREAD,BOY,2015,386.0,20,1,0,2
1146,IDN,PISAREAD,BOY,2018,358.0,20,1,0,2
1147,IDN,PISAREAD,GIRL,2000,380.0,20,1,1,2
1148,IDN,PISAREAD,GIRL,2003,394.0,20,1,1,2
1149,IDN,PISAREAD,GIRL,2006,402.0,20,1,1,2
1150,IDN,PISAREAD,GIRL,2009,420.0,20,1,1,2
1151,IDN,PISAREAD,GIRL,2012,410.408,20,1,1,2
1152,IDN,PISAREAD,GIRL,2015,409.0,20,1,1,2
1153,IDN,PISAREAD,GIRL,2018,383.0,20,1,1,2
1154,ISR,PISAREAD,BOY,2000,444.0,23,1,0,2
1155,ISR,PISAREAD,BOY,2006,417.0,23,1,0,2
1156,ISR,PISAREAD,BOY,2009,452.0,23,1,0,2
1157,ISR,PISAREAD,BOY,2012,463.46,23,1,0,1
1158,ISR,PISAREAD,BOY,2015,467.0,23,1,0,1
1159,ISR,PISAREAD,BOY,2018,445.0,23,1,0,2
1160,ISR,PISAREAD,GIRL,2000,459.0,23,1,1,2
1161,ISR,PISAREAD,GIRL,2006,460.0,23,1,1,2
1162,ISR,PISAREAD,GIRL,2009,495.0,23,1,1,1
1163,ISR,PISAREAD,GIRL,2012,507.451,23,1,1,1
1164,ISR,PISAREAD,GIRL,2015,490.0,23,1,1,1
1165,ISR,PISAREAD,GIRL,2018,493.0,23,1,1,1
1166,RUS,PISAREAD,BOY,2000,443.0,39,1,0,2
1167,RUS,PISAREAD,BOY,2003,428.0,39,1,0,2
1168,RUS,PISAREAD,BOY,2009,437.0,39,1,0,2
1169,RUS,PISAREAD,BOY,2012,455.147,39,1,0,2
1170,RUS,PISAREAD,BOY,2015,481.0,39,1,0,1
1171,RUS,PISAREAD,BOY,2018,466.0,39,1,0,1
1172,RUS,PISAREAD,GIRL,2000,481.0,39,1,1,1
1173,RUS,PISAREAD,GIRL,2003,456.0,39,1,1,2
1174,RUS,PISAREAD,GIRL,2009,482.0,39,1,1,1
1175,RUS,PISAREAD,GIRL,2012,495.144,39,1,1,1
1176,RUS,PISAREAD,GIRL,2015,507.0,39,1,1,1
1177,RUS,PISAREAD,GIRL,2018,491.0,39,1,1,1
1178,SVN,PISAREAD,BOY,2006,467.0,42,1,0,1
1179,SVN,PISAREAD,BOY,2009,456.0,42,1,0,2
1180,SVN,PISAREAD,BOY,2012,454.466,42,1,0,2
1181,SVN,PISAREAD,BOY,2015,484.0,42,1,0,1
1182,SVN,PISAREAD,BOY,2018,475.0,42,1,0,1
1183,SVN,PISAREAD,GIRL,2006,521.0,42,1,1,1
1184,SVN,PISAREAD,GIRL,2009,511.0,42,1,1,1
1185,SVN,PISAREAD,GIRL,2012,510.15,42,1,1,1
1186,SVN,PISAREAD,GIRL,2015,528.0,42,1,1,1
1187,SVN,PISAREAD,GIRL,2018,517.0,42,1,1,1
1188,OAVG,PISAREAD,BOY,2000,479.552,35,1,0,1
1189,OAVG,PISAREAD,BOY,2003,477.033,35,1,0,1
1190,OAVG,PISAREAD,BOY,2006,470.061,35,1,0,1
1191,OAVG,PISAREAD,BOY,2009,474.088,35,1,0,1
1192,OAVG,PISAREAD,BOY,2012,477.832,35,1,0,1
1193,OAVG,PISAREAD,BOY,2015,479.0,35,1,0,1
1194,OAVG,PISAREAD,BOY,2018,472.0,35,1,0,1
1195,OAVG,PISAREAD,GIRL,2000,510.828,35,1,1,1
1196,OAVG,PISAREAD,GIRL,2003,511.667,35,1,1,1
1197,OAVG,PISAREAD,GIRL,2006,508.576,35,1,1,1
1198,OAVG,PISAREAD,GIRL,2009,513.235,35,1,1,1
1199,OAVG,PISAREAD,GIRL,2012,515.427,35,1,1,1
1200,OAVG,PISAREAD,GIRL,2015,506.0,35,1,1,1
1201,OAVG,PISAREAD,GIRL,2018,502.0,35,1,1,1
1202,LVA,PISAREAD,BOY,2015,467.0,29,1,0,1
1203,LVA,PISAREAD,BOY,2018,462.0,29,1,0,1
1204,LVA,PISAREAD,GIRL,2015,509.0,29,1,1,1
1205,LVA,PISAREAD,GIRL,2018,495.0,29,1,1,1
1206,AUS,PISAREAD,TOT,2000,528.0,0,1,2,1
1207,AUS,PISAREAD,TOT,2003,525.0,0,1,2,1
1208,AUS,PISAREAD,TOT,2006,513.0,0,1,2,1
1209,AUS,PISAREAD,TOT,2009,515.0,0,1,2,1
1210,AUS,PISAREAD,TOT,2012,512.0,0,1,2,1
1211,AUS,PISAREAD,TOT,2015,503.0,0,1,2,1
1212,AUS,PISAREAD,TOT,2018,503.0,0,1,2,1
1213,AUT,PISAREAD,TOT,2000,492.0,1,1,2,1
1214,AUT,PISAREAD,TOT,2003,491.0,1,1,2,1
1215,AUT,PISAREAD,TOT,2006,490.0,1,1,2,1
1216,AUT,PISAREAD,TOT,2012,490.0,1,1,2,1
1217,AUT,PISAREAD,TOT,2015,485.0,1,1,2,1
1218,AUT,PISAREAD,TOT,2018,484.0,1,1,2,1
1219,BEL,PISAREAD,TOT,2000,507.0,2,1,2,1
1220,BEL,PISAREAD,TOT,2003,507.0,2,1,2,1
1221,BEL,PISAREAD,TOT,2006,501.0,2,1,2,1
1222,BEL,PISAREAD,TOT,2009,506.0,2,1,2,1
1223,BEL,PISAREAD,TOT,2012,509.0,2,1,2,1
1224,BEL,PISAREAD,TOT,2015,499.0,2,1,2,1
1225,BEL,PISAREAD,TOT,2018,493.0,2,1,2,1
1226,CAN,PISAREAD,TOT,2000,534.0,4,1,2,1
1227,CAN,PISAREAD,TOT,2003,528.0,4,1,2,1
1228,CAN,PISAREAD,TOT,2006,527.0,4,1,2,1
1229,CAN,PISAREAD,TOT,2009,524.0,4,1,2,1
1230,CAN,PISAREAD,TOT,2012,523.0,4,1,2,1
1231,CAN,PISAREAD,TOT,2015,527.0,4,1,2,1
1232,CAN,PISAREAD,TOT,2018,520.0,4,1,2,1
1233,CZE,PISAREAD,TOT,2000,492.0,9,1,2,1
1234,CZE,PISAREAD,TOT,2003,489.0,9,1,2,1
1235,CZE,PISAREAD,TOT,2006,483.0,9,1,2,1
1236,CZE,PISAREAD,TOT,2009,478.0,9,1,2,1
1237,CZE,PISAREAD,TOT,2012,493.0,9,1,2,1
1238,CZE,PISAREAD,TOT,2015,487.0,9,1,2,1
1239,CZE,PISAREAD,TOT,2018,490.0,9,1,2,1
1240,DNK,PISAREAD,TOT,2000,497.0,11,1,2,1
1241,DNK,PISAREAD,TOT,2003,492.0,11,1,2,1
1242,DNK,PISAREAD,TOT,2006,494.0,11,1,2,1
1243,DNK,PISAREAD,TOT,2009,495.0,11,1,2,1
1244,DNK,PISAREAD,TOT,2012,496.0,11,1,2,1
1245,DNK,PISAREAD,TOT,2015,500.0,11,1,2,1
1246,DNK,PISAREAD,TOT,2018,501.0,11,1,2,1
1247,FIN,PISAREAD,TOT,2000,546.0,14,1,2,1
1248,FIN,PISAREAD,TOT,2003,543.0,14,1,2,1
1249,FIN,PISAREAD,TOT,2006,547.0,14,1,2,1
1250,FIN,PISAREAD,TOT,2009,536.0,14,1,2,1
1251,FIN,PISAREAD,TOT,2012,524.0,14,1,2,1
